Penguin ID,Title,Authors,URL,ISBN,Image
178373,Canti,Giacomo Leopardi,https://www.penguin.co.uk/books/178373/canti-by-leopardi-giacomo/9780141193878,9780141193878,https://cdn.penguin.co.uk/dam-assets/books/9780141193878/9780141193878-jacket-large.jpg
459889,The Last Days of Socrates,Plato,https://www.penguin.co.uk/books/459889/the-last-days-of-socrates-by-plato-trans-with-comm--christopher-rowe/9780140455496,9780140455496,https://cdn.penguin.co.uk/dam-assets/books/9780140455496/9780140455496-jacket-large.jpg
176297,The Book of Tea,Kakuzo Okakura,https://www.penguin.co.uk/books/176297/the-book-of-tea-by-okakura-kakuzo/9780141191843,9780141191843,https://cdn.penguin.co.uk/dam-assets/books/9780141191843/9780141191843-jacket-large.jpg
35472,Rome in Crisis,Plutarch,https://www.penguin.co.uk/books/35472/rome-in-crisis-by-plutarch-edited-and-trans-by--christopher-pelling-trans--ian-scott-kilvert/9780140449167,9780140449167,https://cdn.penguin.co.uk/dam-assets/books/9780140449167/9780140449167-jacket-large.jpg
34403,London Journal 1762-1763,Boswell James,https://www.penguin.co.uk/books/34403/london-journal-1762-1763-by-james-boswell-ed-gordon-turnbull/9780140436501,9780140436501,https://cdn.penguin.co.uk/dam-assets/books/9780140436501/9780140436501-jacket-large.jpg
35496,The Dhammapada,,https://www.penguin.co.uk/books/35496/the-dhammapada-by-edited-and-trans-by-valerie-roebuck/9780140449419,9780140449419,https://cdn.penguin.co.uk/dam-assets/books/9780140449419/9780140449419-jacket-large.jpg
60388,What Maisie Knew,Henry James,https://www.penguin.co.uk/books/60388/what-maisie-knew-by-ed--christopher-ricks-series-editor--philip-horne-henry-james/9780141441375,9780141441375,https://cdn.penguin.co.uk/dam-assets/books/9780141441375/9780141441375-jacket-large.jpg
178822,Complete Poems,Dorothy Parker,https://www.penguin.co.uk/books/178822/complete-poems-by-parker-dorothy/9780143106081,9780143106081,https://cdn.penguin.co.uk/dam-assets/books/9780143106081/9780143106081-jacket-large.jpg
33887,A Shropshire Lad and Other Poems,A.E. Housman,https://www.penguin.co.uk/books/33887/a-shropshire-lad-and-other-poems-by-housman-ae/9780140424744,9780140424744,https://cdn.penguin.co.uk/dam-assets/books/9780140424744/9780140424744-jacket-large.jpg
35584,The Gambler and Other Stories,Fyodor Dostoyevsky,https://www.penguin.co.uk/books/35584/the-gambler-and-other-stories-by-fyodor-dostoyevsky-trans-with-comm--ronald-meyer/9780140455090,9780140455090,https://cdn.penguin.co.uk/dam-assets/books/9780140455090/9780140455090-jacket-large.jpg
177029,The Pre-Raphaelites: From Rossetti to Ruskin,Dinah Roe,https://www.penguin.co.uk/books/177029/the-pre-raphaelites-from-rossetti-to-ruskin/9780141192406,9780141192406,https://cdn.penguin.co.uk/dam-assets/books/9780141192406/9780141192406-jacket-large.jpg
178231,Kokoro,Natsume Soseki,https://www.penguin.co.uk/books/178231/kokoro-by-soseki-natsume/9780143106036,9780143106036,https://cdn.penguin.co.uk/dam-assets/books/9780143106036/9780143106036-jacket-large.jpg
177561,The Theory of Moral Sentiments,Adam Smith,https://www.penguin.co.uk/books/177561/the-theory-of-moral-sentiments-by-smith-adam/9780143105923,9780143105923,https://cdn.penguin.co.uk/dam-assets/books/9780143105923/9780143105923-jacket-large.jpg
133235,"The Origin of the Family, Private Property and the State",Friedrich Engels,https://www.penguin.co.uk/books/133235/the-origin-of-the-family-private-property-and-the-state-by-engels-friedrich/9780141191119,9780141191119,https://cdn.penguin.co.uk/dam-assets/books/9780141191119/9780141191119-jacket-large.jpg
60455,The Canterbury Tales: A retelling by Peter Ackroyd,"Peter Ackroyd, Geoffrey Chaucer",https://www.penguin.co.uk/books/60455/the-canterbury-tales-a-retelling-by-peter-ackroyd-by-peter-ackroyd/9780141442297,9780141442297,https://cdn.penguin.co.uk/dam-assets/books/9780141442297/9780141442297-jacket-large.jpg
177559,"The Yellow Wall-Paper, Herland, and Selected Writings",Charlotte Perkins Gilman,https://www.penguin.co.uk/books/177559/the-yellow-wall-paper-herland-and-selected-writings-by-gilman-charlotte-perkins/9780143105855,9780143105855,https://cdn.penguin.co.uk/dam-assets/books/9780143105855/9780143105855-jacket-large.jpg
60461,The Penguin Book of Ghost Stories,Michael Newton,https://www.penguin.co.uk/books/60461/the-penguin-book-of-ghost-stories-by-newton-michael/9780141442365,9780141442365,https://cdn.penguin.co.uk/dam-assets/books/9780141442365/9780141442365-jacket-large.jpg
35493,"The Arabian Nights: Tales of 1,001 Nights",,https://www.penguin.co.uk/books/35493/the-arabian-nights-tales-of-1001-nights-by-trans-professor-malcolm-lyons-trans--ursula-lyons-intro-robert-irwin/9780140449389,9780140449389,https://cdn.penguin.co.uk/dam-assets/books/9780140449389/9780140449389-jacket-large.jpg
35494,"The Arabian Nights: Tales of 1,001 Nights",,https://www.penguin.co.uk/books/35494/the-arabian-nights-tales-of-1001-nights-by-trans-professor-malcolm-lyons-trans--ursula-lyons-intro-robert-irwin/9780140449396,9780140449396,https://cdn.penguin.co.uk/dam-assets/books/9780140449396/9780140449396-jacket-large.jpg
35495,"The Arabian Nights: Tales of 1,001 Nights",,https://www.penguin.co.uk/books/35495/the-arabian-nights-tales-of-1001-nights-by-trans-professor-malcolm-lyons-trans--ursula-lyons-intro-robert-irwin/9780140449402,9780140449402,https://cdn.penguin.co.uk/dam-assets/books/9780140449402/9780140449402-jacket-large.jpg
60436,Lives of Roman Christian Women,,https://www.penguin.co.uk/books/60436/lives-of-roman-christian-women-by-ed--carolinne-white/9780141441931,9780141441931,https://cdn.penguin.co.uk/dam-assets/books/9780141441931/9780141441931-jacket-large.jpg
34897,Agricola and Germania,Tacitus,https://www.penguin.co.uk/books/34897/agricola-and-germania-by-tacitus-trans-h-mattingly-intro-h-mattingly-ed--james-rives/9780140455403,9780140455403,https://cdn.penguin.co.uk/dam-assets/books/9780140455403/9780140455403-jacket-large.jpg
35625,Sanshiro,Natsume Soseki,https://www.penguin.co.uk/books/35625/sanshiro-by-soseki-natsume/9780140455625,9780140455625,https://cdn.penguin.co.uk/dam-assets/books/9780140455625/9780140455625-jacket-large.jpg
35541,The Persians and Other Plays,Aeschylus,https://www.penguin.co.uk/books/35541/the-persians-and-other-plays-by-aeschylus-trans--alan-h-sommerstein/9780140449990,9780140449990,https://cdn.penguin.co.uk/dam-assets/books/9780140449990/9780140449990-jacket-large.jpg
60470,So Bright and Delicate: Love Letters and Poems of John Keats to Fanny Brawne,"John Keats, Jane Campion",https://www.penguin.co.uk/books/60470/so-bright-and-delicate-love-letters-and-poems-of-john-keats-to-fanny-brawne-by-keats-john/9780141442471,9780141442471,https://cdn.penguin.co.uk/dam-assets/books/9780141442471/9780141442471-jacket-large.jpg
33886,Islamic Mystical Poetry,Mahmood Jamal,https://www.penguin.co.uk/books/33886/islamic-mystical-poetry-by-ed--mahmood-jamal/9780140424737,9780140424737,https://cdn.penguin.co.uk/dam-assets/books/9780140424737/9780140424737-jacket-large.jpg
133275,Last Steps: The Late Writings of Leo Tolstoy,Leo Tolstoy,https://www.penguin.co.uk/books/133275/last-steps-the-late-writings-of-leo-tolstoy-by-tolstoy-leo/9780141191195,9780141191195,https://cdn.penguin.co.uk/dam-assets/books/9780141191195/9780141191195-jacket-large.jpg
35612,The Real Story of Ah-Q and Other Tales of China,Lu Xun,https://www.penguin.co.uk/books/35612/the-real-story-of-ah-q-and-other-tales-of-china-by-xun-lu/9780140455489,9780140455489,https://cdn.penguin.co.uk/dam-assets/books/9780140455489/9780140455489-jacket-large.jpg
34395,A Modest Proposal and Other Writings,Jonathan Swift,https://www.penguin.co.uk/books/34395/a-modest-proposal-and-other-writings-by-swift-jonathan/9780140436426,9780140436426,https://cdn.penguin.co.uk/dam-assets/books/9780140436426/9780140436426-jacket-large.jpg
60384,Fathers and Sons,Ivan Turgenev,https://www.penguin.co.uk/books/60384/fathers-and-sons-by-ivan-turgenev-trans--peter-carson-intro--rosamund-bartlett-afterword--tatyana-tolstaya/9780141441337,9780141441337,https://cdn.penguin.co.uk/dam-assets/books/9780141441337/9780141441337-jacket-large.jpg
60415,On Architecture,Vitruvius,https://www.penguin.co.uk/books/60415/on-architecture-by-vitruvius-ed--robert-tavernor/9780141441689,9780141441689,https://cdn.penguin.co.uk/dam-assets/books/9780141441689/9780141441689-jacket-large.jpg
34590,On the Origin of Species,"Damien Hirst, Charles Darwin",https://www.penguin.co.uk/books/34590/on-the-origin-of-species-by-charles-darwin-ed--william-bynum-intro--william-bynum/9780140439120,9780140439120,https://cdn.penguin.co.uk/dam-assets/books/9780140439120/9780140439120-jacket-large.jpg
175567,The Art of War,Tzu Sun,https://www.penguin.co.uk/books/175567/the-art-of-war-by-sun-tzu/9780143105756,9780143105756,https://cdn.penguin.co.uk/dam-assets/books/9780143105756/9780143105756-jacket-large.jpg
133054,The Penguin Book of Japanese Verse,Anthony Thwaite,https://www.penguin.co.uk/books/133054/the-penguin-book-of-japanese-verse-by-bownas-g-thwaite-a/9780141190945,9780141190945,https://cdn.penguin.co.uk/dam-assets/books/9780141190945/9780141190945-jacket-large.jpg
133117,A Hero of Our Time,Mikhail Lermontov,https://www.penguin.co.uk/books/133117/a-hero-of-our-time-by-lermontov-mikhail/9780143105633,9780143105633,https://cdn.penguin.co.uk/dam-assets/books/9780143105633/9780143105633-jacket-large.jpg
35300,Essays and Letters,Friedrich Hölderlin,https://www.penguin.co.uk/books/35300/essays-and-letters-by-holderlin-friedrich-edited-by-jeremy-adler-and-charlie-louth/9780140447088,9780140447088,https://cdn.penguin.co.uk/dam-assets/books/9780140447088/9780140447088-jacket-large.jpg
33878,Resurrection,Leo Tolstoy,https://www.penguin.co.uk/books/33878/resurrection-by-trans--anthony-briggs-leo-tolstoy/9780140424638,9780140424638,https://cdn.penguin.co.uk/dam-assets/books/9780140424638/9780140424638-jacket-large.jpg
35620,Stung with Love: Poems and Fragments of Sappho,Sappho,https://www.penguin.co.uk/books/35620/stung-with-love-poems-and-fragments-of-sappho-by-sappho-trans-with-comm--aaron-poochigian-intro--carol-ann-duffy/9780140455571,9780140455571,https://cdn.penguin.co.uk/dam-assets/books/9780140455571/9780140455571-jacket-large.jpg
35510,The Alexiad,Anna Komnene,https://www.penguin.co.uk/books/35510/the-alexiad-by-anna-komnene-trans-e-r-a-sewter-ed-peter-frankopan/9780140455274,9780140455274,https://cdn.penguin.co.uk/dam-assets/books/9780140455274/9780140455274-jacket-large.jpg
60438,Journey to the Centre of the Earth,Jules Verne,https://www.penguin.co.uk/books/60438/journey-to-the-centre-of-the-earth-by-jules-verne-trans--frank-wynne-ed-peter-cogman-intro-jane-smiley/9780141441979,9780141441979,https://cdn.penguin.co.uk/dam-assets/books/9780141441979/9780141441979-jacket-large.jpg
17460,The Playboy of the Western World and Two Other Irish Plays,"J.M. Synge, Sean O'Casey",https://www.penguin.co.uk/books/17460/the-playboy-of-the-western-world-and-two-other-irish-plays-by-wbyeats-jmsynge-sean-ocasey-introduction-by-waarmstrong/9780140188783,9780140188783,https://cdn.penguin.co.uk/dam-assets/books/9780140188783/9780140188783-jacket-large.jpg
35608,The Qur'an,,https://www.penguin.co.uk/books/35608/the-quran-by-trans--tarif-khalidi/9780140455441,9780140455441,https://cdn.penguin.co.uk/dam-assets/books/9780140455441/9780140455441-jacket-large.jpg
60379,The Golden Bowl,Henry James,https://www.penguin.co.uk/books/60379/the-golden-bowl-by-henry-james-ed-professor-ruth-yeazell-series-editor--philip-horne/9780141441276,9780141441276,https://cdn.penguin.co.uk/dam-assets/books/9780141441276/9780141441276-jacket-large.jpg
35516,The Histories,Tacitus,https://www.penguin.co.uk/books/35516/the-histories-by-tacitus-trans-kenneth-wellesley-revised-by-dr-rhiannon-ash-intro-dr-rhiannon-ash/9780140449648,9780140449648,https://cdn.penguin.co.uk/dam-assets/books/9780140449648/9780140449648-jacket-large.jpg
17060,The State and Revolution,Vladimir Lenin,https://www.penguin.co.uk/books/17060/the-state-and-revolution-by-vilenintranslated-and-edited-with-an-introduction-and-glossary-by-robert-service/9780140184358,9780140184358,https://cdn.penguin.co.uk/dam-assets/books/9780140184358/9780140184358-jacket-large.jpg
56988,The Notebooks of Malte Laurids Brigge,Rainer Maria Rilke,https://www.penguin.co.uk/books/56988/the-notebooks-of-malte-laurids-brigge-by-rainer-maria-rilke-edited-and-trans-by--michael-hulse/9780141182216,9780141182216,https://cdn.penguin.co.uk/dam-assets/books/9780141182216/9780141182216-jacket-large.jpg
133000,The Pit and the Pendulum,Edgar Allan Poe,https://www.penguin.co.uk/books/133000/the-pit-and-the-pendulum-by-poe-edgar-allan/9780141190624,9780141190624,https://cdn.penguin.co.uk/dam-assets/books/9780141190624/9780141190624-jacket-large.jpg
133294,Tevye the Dairyman and Motl the Cantor's Son,Sholem Aleichem,https://www.penguin.co.uk/books/133294/tevye-the-dairyman-and-motl-the-cantors-son-by-aleichem-sholom/9780143105602,9780143105602,https://cdn.penguin.co.uk/dam-assets/books/9780143105602/9780143105602-jacket-large.jpg
60330,The Expression of the Emotions in Man and Animals,Charles Darwin,https://www.penguin.co.uk/books/60330/the-expression-of-the-emotions-in-man-and-animals-by-darwin-charles/9780141439440,9780141439440,https://cdn.penguin.co.uk/dam-assets/books/9780141439440/9780141439440-jacket-large.jpg
35283,The Mahabharata,Vyasa,https://www.penguin.co.uk/books/35283/the-mahabharata-by-vyasa/9780140446814,9780140446814,https://cdn.penguin.co.uk/dam-assets/books/9780140446814/9780140446814-jacket-large.jpg
133234,The Condition of the Working Class in England,Friedrich Engels,https://www.penguin.co.uk/books/133234/the-condition-of-the-working-class-in-england-by-engels-friedrich-ed-victor-kiernan-intro-tristram-hunt/9780141191102,9780141191102,https://cdn.penguin.co.uk/dam-assets/books/9780141191102/9780141191102-jacket-large.jpg
35459,"Faust, Part II",Goethe,https://www.penguin.co.uk/books/35459/faust-part-ii-by-goethe-trans-david-constantine/9780140449020,9780140449020,https://cdn.penguin.co.uk/dam-assets/books/9780140449020/9780140449020-jacket-large.jpg
133190,The Financier,Theodore Dreiser,https://www.penguin.co.uk/books/133190/the-financier-by-dreiser-theodore/9780143105541,9780143105541,https://cdn.penguin.co.uk/dam-assets/books/9780143105541/9780143105541-jacket-large.jpg
60424,The Talmud,,https://www.penguin.co.uk/books/60424/the-talmud/9780141441788,9780141441788,https://cdn.penguin.co.uk/dam-assets/books/9780141441788/9780141441788-jacket-large.jpg
272284,Notes from Underground and the Double,Fyodor Dostoyevsky,https://www.penguin.co.uk/books/272284/notes-from-underground-and-the-double-by-fyodor-dostoyevsky-trans--ronald-wilks-intro--robert-louis-jackson/9780140455120,9780140455120,https://cdn.penguin.co.uk/dam-assets/books/9780140455120/9780140455120-jacket-large.jpg
35623,The Anger of Achilles,Robert Graves,https://www.penguin.co.uk/books/35623/the-anger-of-achilles-by-homer-robert-graves/9780140455601,9780140455601,https://cdn.penguin.co.uk/dam-assets/books/9780140455601/9780140455601-jacket-large.jpg
34526,The Kabbalistic Tradition,Alan Unterman,https://www.penguin.co.uk/books/34526/the-kabbalistic-tradition-by-ed-alan-unterman/9780140437997,9780140437997,https://cdn.penguin.co.uk/dam-assets/books/9780140437997/9780140437997-jacket-large.jpg
35598,The Tibetan Book of the Dead,,https://www.penguin.co.uk/books/35598/the-tibetan-book-of-the-dead-by-ed-graham-coleman-trans--gyurme-dorje-ed--thupten-jinpa/9780140455267,9780140455267,https://cdn.penguin.co.uk/dam-assets/books/9780140455267/9780140455267-jacket-large.jpg
35540,Chronicles of the Crusades,Joinville and Villehardouin,https://www.penguin.co.uk/books/35540/chronicles-of-the-crusades-by-joinville-and-villehardouin-trans--caroline-smith/9780140449983,9780140449983,https://cdn.penguin.co.uk/dam-assets/books/9780140449983/9780140449983-jacket-large.jpg
34415,The Life of Samuel Johnson,Boswell James,https://www.penguin.co.uk/books/34415/the-life-of-samuel-johnson-by-james-boswell-ed-david-womersley/9780140436624,9780140436624,https://cdn.penguin.co.uk/dam-assets/books/9780140436624/9780140436624-jacket-large.jpg
60345,The Pilgrim's Progress,John Bunyan,https://www.penguin.co.uk/books/60345/the-pilgrims-progress-by-john-bunyan-ed-dr-roger-pooley/9780141439716,9780141439716,https://cdn.penguin.co.uk/dam-assets/books/9780141439716/9780141439716-jacket-large.jpg
33865,The Canterbury Tales,Geoffrey Chaucer,https://www.penguin.co.uk/books/33865/the-canterbury-tales-by-geoffrey-chaucer-edited-and-trans-by--colin-wilcockson/9780140424454,9780140424454,https://cdn.penguin.co.uk/dam-assets/books/9780140424454/9780140424454-jacket-large.jpg
60452,Scottish Folk and Fairy Tales from Burns to Buchan,Gordon Jarvie,https://www.penguin.co.uk/books/60452/scottish-folk-and-fairy-tales-from-burns-to-buchan-by-gordon-jarvie/9780141442266,9780141442266,https://cdn.penguin.co.uk/dam-assets/books/9780141442266/9780141442266-jacket-large.jpg
35601,The Tain,,https://www.penguin.co.uk/books/35601/the-tain-by-trans--ciaran-carson/9780140455304,9780140455304,https://cdn.penguin.co.uk/dam-assets/books/9780140455304/9780140455304-jacket-large.jpg
60393,Humphry Clinker,Tobias Smollett,https://www.penguin.co.uk/books/60393/humphry-clinker-by-tobias-smollett-intro--jeremy-lewis-notes--shaun-regan-intro--jeremy-lewis/9780141441429,9780141441429,https://cdn.penguin.co.uk/dam-assets/books/9780141441429/9780141441429-jacket-large.jpg
34682,The Three Musketeers,Alexandre Dumas,https://www.penguin.co.uk/books/34682/the-three-musketeers-by-alexandre-dumas-trans--richard-pevear/9780141442341,9780141442341,https://cdn.penguin.co.uk/dam-assets/books/9780141442341/9780141442341-jacket-large.jpg
35385,Eugene Onegin,Alexander Pushkin,https://www.penguin.co.uk/books/35385/eugene-onegin-by-alexander-pushkin-translated-and-edited-by-stanley-mitchell/9780140448108,9780140448108,https://cdn.penguin.co.uk/dam-assets/books/9780140448108/9780140448108-jacket-large.jpg
35609,"Meditations on Living, Dying and Loss",,https://www.penguin.co.uk/books/35609/meditations-on-living-dying-and-loss-by-ed-graham-coleman-trans-gyurme-dorje-ed-thupten-jinpa/9780140455458,9780140455458,https://cdn.penguin.co.uk/dam-assets/books/9780140455458/9780140455458-jacket-large.jpg
35501,Discourses and Selected Writings,Epictetus,https://www.penguin.co.uk/books/35501/discourses-and-selected-writings-by-epictetus-edited-and-trans-by-robert-dobbin/9780140449464,9780140449464,https://cdn.penguin.co.uk/dam-assets/books/9780140449464/9780140449464-jacket-large.jpg
35367,The Bhagavad Gita,,https://www.penguin.co.uk/books/35367/the-bhagavad-gita-by-unknown/9780140447903,9780140447903,https://cdn.penguin.co.uk/dam-assets/books/9780140447903/9780140447903-jacket-large.jpg
35614,The Egyptian Book of the Dead,John Romer,https://www.penguin.co.uk/books/35614/the-egyptian-book-of-the-dead-by-trans-with-comm--ea-wallis-budge-intro-and-notes--john-romer/9780140455502,9780140455502,https://cdn.penguin.co.uk/dam-assets/books/9780140455502/9780140455502-jacket-large.jpg
62485,The Water Babies,Charles Kingsley,https://www.penguin.co.uk/books/62485/the-water-babies-by-charles-kingsley-intro-and-notes--richard-d-beards/9780143105091,9780143105091,https://cdn.penguin.co.uk/dam-assets/books/9780143105091/9780143105091-jacket-large.jpg
35580,Timaeus and Critias,Plato,https://www.penguin.co.uk/books/35580/timaeus-and-critias-by-plato-trans--desmond-lee-revised-by--thomas-kjeller-johansen/9780140455045,9780140455045,https://cdn.penguin.co.uk/dam-assets/books/9780140455045/9780140455045-jacket-large.jpg
62487,Kusamakura,Natsume Soseki,https://www.penguin.co.uk/books/62487/kusamakura-by-natsume-soseki-meredith-mckinney/9780143105190,9780143105190,https://cdn.penguin.co.uk/dam-assets/books/9780143105190/9780143105190-jacket-large.jpg
34869,Two Lives of Charlemagne,"Einhard, Notker the Stammerer",https://www.penguin.co.uk/books/34869/two-lives-of-charlemagne-by-einhard-notker-the-stammerer-trans--david-ganz/9780140455052,9780140455052,https://cdn.penguin.co.uk/dam-assets/books/9780140455052/9780140455052-jacket-large.jpg
35586,The Book of Contemplation,Usama ibn Munqidh,https://www.penguin.co.uk/books/35586/the-book-of-contemplation-by-usama-ibn-munqidh-edited-and-trans-by--paul-m-cobb/9780140455137,9780140455137,https://cdn.penguin.co.uk/dam-assets/books/9780140455137/9780140455137-jacket-large.jpg
34057,The Story of an African Farm,Olive Schreiner,https://www.penguin.co.uk/books/34057/the-story-of-an-african-farm-by-olive-schreiner-introdan-jacobson/9780140431841,9780140431841,https://cdn.penguin.co.uk/dam-assets/books/9780140431841/9780140431841-jacket-large.jpg
33890,Yevtushenko: Selected Poems,Yevgeny Yevtushenko,https://www.penguin.co.uk/books/33890/yevtushenko-selected-poems-by-yevgeny-yevtushenko-trans-robin-milner-gulland-trans-peter-levi/9780140424775,9780140424775,https://cdn.penguin.co.uk/dam-assets/books/9780140424775/9780140424775-jacket-large.jpg
60411,Ancien Regime and the Revolution,Alexis de Tocqueville,https://www.penguin.co.uk/books/60411/ancien-regime-and-the-revolution-by-tocqueville-alexis-de/9780141441641,9780141441641,https://cdn.penguin.co.uk/dam-assets/books/9780141441641/9780141441641-jacket-large.jpg
60453,Granite Island,Dorothy Carrington,https://www.penguin.co.uk/books/60453/granite-island-by-dorothy-carrington-intro--rolli-lucarotti/9780141442273,9780141442273,https://cdn.penguin.co.uk/dam-assets/books/9780141442273/9780141442273-jacket-large.jpg
34210,The First Poems in English,Michael Alexander,https://www.penguin.co.uk/books/34210/the-first-poems-in-english-by-trans-and-ed-michael-alexander/9780140433784,9780140433784,https://cdn.penguin.co.uk/dam-assets/books/9780140433784/9780140433784-jacket-large.jpg
34013,Adam Bede,George Eliot,https://www.penguin.co.uk/books/34013/adam-bede-by-george-eliot-ed-margaret-reynolds/9780140436648,9780140436648,https://cdn.penguin.co.uk/dam-assets/books/9780140436648/9780140436648-jacket-large.jpg
62484,American Supernatural Tales,S. T. Joshi,https://www.penguin.co.uk/books/62484/american-supernatural-tales-by-ed--st-joshi/9780143105046,9780143105046,https://cdn.penguin.co.uk/dam-assets/books/9780143105046/9780143105046-jacket-large.jpg
34685,Electra and Other Plays,Sophocles,https://www.penguin.co.uk/books/34685/electra-and-other-plays-by-sophocles-edited-and-trans-by--david-raeburn-intro-and-notes--pat-easterling/9780140449785,9780140449785,https://cdn.penguin.co.uk/dam-assets/books/9780140449785/9780140449785-jacket-large.jpg
33882,Selected Poems: Rossetti,Christina Rossetti,https://www.penguin.co.uk/books/33882/selected-poems-rossetti-by-christina-rossetti-ed-dr-dinah-roe-series-editor--christopher-ricks/9780140424690,9780140424690,https://cdn.penguin.co.uk/dam-assets/books/9780140424690/9780140424690-jacket-large.jpg
35353,The Saga of the People of Laxardal and Bolli Bollason's Tale,Leifur Eiricksson,https://www.penguin.co.uk/books/35353/the-saga-of-the-people-of-laxardal-and-bolli-bollasons-tale-by-leifur-eiricksson/9780140447750,9780140447750,https://cdn.penguin.co.uk/dam-assets/books/9780140447750/9780140447750-jacket-large.jpg
35354,The Vinland Sagas,Leifur Eiricksson,https://www.penguin.co.uk/books/35354/the-vinland-sagas-by-leifur-eiricksson/9780140447767,9780140447767,https://cdn.penguin.co.uk/dam-assets/books/9780140447767/9780140447767-jacket-large.jpg
60392,Demons,Fyodor Dostoyevsky,https://www.penguin.co.uk/books/60392/demons-by-trans--robert-maguire-fyodor-dostoyevsky-trans--ronald-meyer-intro--robert-belknap-contributions--joanna-moorhead/9780141441412,9780141441412,https://cdn.penguin.co.uk/dam-assets/books/9780141441412/9780141441412-jacket-large.jpg
84651,The Ambassadors,Henry James,https://www.penguin.co.uk/books/84651/the-ambassadors-by-henry-james-ed--adrian-poole-series-editor--philip-horne/9780141441320,9780141441320,https://cdn.penguin.co.uk/dam-assets/books/9780141441320/9780141441320-jacket-large.jpg
60391,The Europeans,Henry James,https://www.penguin.co.uk/books/60391/the-europeans-by-ed-dr-andrew-taylor-series-editor--philip-horne-henry-james/9780141441405,9780141441405,https://cdn.penguin.co.uk/dam-assets/books/9780141441405/9780141441405-jacket-large.jpg
57299,The Selected Poems of Cavafy,C. P. Cavafy,https://www.penguin.co.uk/books/57299/the-selected-poems-of-cavafy-by-cavafy-edited-and-translated-by-avi-sharon/9780141185613,9780141185613,https://cdn.penguin.co.uk/dam-assets/books/9780141185613/9780141185613-jacket-large.jpg
60380,The Wings of the Dove,Henry James,https://www.penguin.co.uk/books/60380/the-wings-of-the-dove-by-henry-james-ed-professor-millicent-bell/9780141441283,9780141441283,https://cdn.penguin.co.uk/dam-assets/books/9780141441283/9780141441283-jacket-large.jpg
33507,Poems and Prose,Gerard Hopkins,https://www.penguin.co.uk/books/33507/poems-and-prose-by-gerard-manley-hopkins-edwhgardner/9780140420159,9780140420159,https://cdn.penguin.co.uk/dam-assets/books/9780140420159/9780140420159-jacket-large.jpg
35513,The Death of Ivan Ilyich and Other Stories,Leo Tolstoy,https://www.penguin.co.uk/books/35513/the-death-of-ivan-ilyich-and-other-stories-by-leo-tolstoy-intro--anthony-briggs-edited-and-trans-by--anthony-briggs-edited-and-trans-by--ronald-wilks-edited-and-trans-by-david-mcduff/9780140449617,9780140449617,https://cdn.penguin.co.uk/dam-assets/books/9780140449617/9780140449617-jacket-large.jpg
35512,The Kreutzer Sonata and Other Stories,Leo Tolstoy,https://www.penguin.co.uk/books/35512/the-kreutzer-sonata-and-other-stories-by-leo-tolstoy-edited-and-trans-by-david-mcduff-edited-and-trans-by-paul-foote-intro-professor-donna-orwin/9780140449600,9780140449600,https://cdn.penguin.co.uk/dam-assets/books/9780140449600/9780140449600-jacket-large.jpg
13561,Russian Thinkers,Isaiah Berlin,https://www.penguin.co.uk/books/13561/russian-thinkers-by-isaiah-berlin-ed-henry-hardy-intro-aileen-kelly-other--jason-ferrell/9780141442204,9780141442204,https://cdn.penguin.co.uk/dam-assets/books/9780141442204/9780141442204-jacket-large.jpg
17527,Species of Spaces and Other Pieces,Georges Perec,https://www.penguin.co.uk/books/17527/species-of-spaces-and-other-pieces-by-georges-perec-edited-and-trans-by--john-sturrock/9780141442242,9780141442242,https://cdn.penguin.co.uk/dam-assets/books/9780141442242/9780141442242-jacket-large.jpg
35538,The Rule of Benedict,St Benedict,https://www.penguin.co.uk/books/35538/the-rule-of-benedict-by-st-benedict-ed--carolinne-white/9780140449969,9780140449969,https://cdn.penguin.co.uk/dam-assets/books/9780140449969/9780140449969-jacket-large.jpg
35502,"Catiline's War, The Jugurthine War, Histories",Sallust,https://www.penguin.co.uk/books/35502/catilines-war-the-jugurthine-war-histories-by-sallust-edited-and-trans-by-professor-a-j-woodman/9780140449488,9780140449488,https://cdn.penguin.co.uk/dam-assets/books/9780140449488/9780140449488-jacket-large.jpg
34880,Home of the Gentry,Ivan Turgenev,https://www.penguin.co.uk/books/34880/home-of-the-gentry-by-turgenev-ivan/9780140442243,9780140442243,https://cdn.penguin.co.uk/dam-assets/books/9780140442243/9780140442243-jacket-large.jpg
34989,Letters from My Windmill,"Alphonse Daudet, Frederick Davies",https://www.penguin.co.uk/books/34989/letters-from-my-windmill-by-alphonse-daudet-trans-frederick-davies-illus-edward-ardizzone/9780140443349,9780140443349,https://cdn.penguin.co.uk/dam-assets/books/9780140443349/9780140443349-jacket-large.jpg
33863,Selected Poems: Tennyson,Alfred Lord Tennyson,https://www.penguin.co.uk/books/33863/selected-poems-tennyson-by-alfred-lord-tennyson-ed--christopher-ricks-series-editor--christopher-ricks/9780140424430,9780140424430,https://cdn.penguin.co.uk/dam-assets/books/9780140424430/9780140424430-jacket-large.jpg
34188,A New View of Society and Other Writings,"Gregory Claeys, Robert Owen",https://www.penguin.co.uk/books/34188/a-new-view-of-society-and-other-writings-by-owen-gregory-claeysrobert/9780140433487,9780140433487,https://cdn.penguin.co.uk/dam-assets/books/9780140433487/9780140433487-jacket-large.jpg
